,id,start_date,num_samples,end_date,days_to_complete,library_type,library_category
2368,4123,12/12/2018,2,4/4/2019,113.95833329999999,10X Genomics Single Cell,Others
2369,4124,4/2/2019,22,4/28/2019,27.0,TruSeq RNA stranded,RNA Seq
2370,4125,4/2/2019,2,4/10/2019,9.0,Ready-made library ddRAD,Sequencing only
2371,4126,1/29/2019,6,4/9/2019,70.95833333,NEB Next Ultra DNA,DNA Seq
2372,4127,3/26/2019,10,5/4/2019,39.95833333,User made NEB ChIP-seq,Unknown
2373,4128,2/22/2019,9,5/4/2019,71.95833333,Ready made Library Bisulfide Treatment,Sequencing only
2374,4129,4/5/2019,97,5/15/2019,41.0,Ready Made library,Others
2375,4130,4/5/2019,93,4/11/2019,7.0,Ready made single-strand aDNA,Sequencing only
2376,4134,4/4/2019,9,4/16/2019,13.0,Ready Made Fragment Library,Sequencing only
2377,4136,4/5/2019,11,4/18/2019,14.0,TruSeq DNA PCR-Free LT Kit,DNA Seq
2378,4137,2/26/2019,37,4/18/2019,51.95833333,TruSeq RNA stranded,RNA Seq
2379,4138,4/5/2019,64,5/15/2019,41.0,Ready Made library,Others
2380,4139,4/8/2019,13,4/28/2019,21.0,TruSeq RNA stranded,RNA Seq
2381,4143,4/9/2019,1,5/27/2019,49.0,Smart-seq2 Nextera XT single cell,Others
2382,4144,4/9/2019,1,5/27/2019,49.0,Smart-seq2 Nextera XT single cell,Others
2383,4145,4/10/2019,13,5/11/2019,32.0,TruSeq RNA stranded,RNA Seq
2384,4148,4/8/2019,7,5/6/2019,29.0,ChIP Library Prep,Others
2385,4149,3/28/2019,7,5/16/2019,49.95833333,,Others
2386,4153,4/1/2019,72,5/23/2019,53.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
2387,4154,4/2/2019,21,4/28/2019,27.0,,Others
2388,4155,4/10/2019,21,5/17/2019,38.0,TruSeq RNA stranded,RNA Seq
2389,4156,4/15/2019,41,5/6/2019,22.0,TruSeq RNA stranded,RNA Seq
2390,4157,4/16/2019,20,5/11/2019,26.0,TruSeq RNA stranded,RNA Seq
2391,4158,4/10/2019,11,4/18/2019,9.0,10X Genomics Single Cell,Others
2392,4159,3/22/2019,3,4/18/2019,27.95833333,10X Genomics Single Cell,Others
2393,4160,4/17/2019,12,5/27/2019,41.0,,Others
2394,4161,3/12/2018,31,6/5/2019,450.95833330000005,,Others
2395,4162,2/22/2019,9,5/4/2019,71.95833333,,Others
2396,4165,4/9/2019,68,6/18/2019,71.0,SmartSeq2-Picelli,Single cell RNA Seq
2397,4166,3/21/2019,1,6/20/2019,91.95833333,10x Genomics,Others
2398,4167,4/18/2019,31,5/11/2019,24.0,TruSeq RNA stranded,RNA Seq
2399,4169,4/17/2019,62,5/8/2019,22.0,10X Genomics Single Cell,Others
2400,4170,4/24/2019,5,5/10/2019,17.0,Ready-made smallRNA libraries,Sequencing only
2401,4171,4/25/2019,35,4/26/2019,2.0,None,Unknown
2402,4173,4/23/2019,12,5/20/2019,28.0,ATAC,Others
2403,4174,3/21/2019,21,4/30/2019,40.95833333,SmartSeq2-Picelli,Single cell RNA Seq
2404,4175,4/25/2019,10,5/20/2019,26.0,ATAC,Others
2405,4176,4/26/2019,10,5/17/2019,22.0,Ready-made smallRNA libraries,Sequencing only
2406,4177,4/18/2019,30,5/11/2019,24.0,,Others
2407,4178,4/25/2019,33,6/9/2019,46.0,ChIP Library Prep,Others
2408,4179,4/23/2019,48,5/11/2019,19.0,Nugen Ultra Low Input,DNA Seq
2409,4181,4/29/2019,1,5/7/2019,9.0,Ready Made library,Others
2410,4183,4/29/2019,34,5/1/2019,3.0,None,Unknown
2411,4184,3/21/2019,21,5/16/2019,56.95833333,SmartSeq2-Picelli,Single cell RNA Seq
2412,4186,5/2/2019,15,6/5/2019,35.0,,Others
2413,4187,4/17/2019,12,5/27/2019,41.0,,Others
2414,4188,5/2/2019,17,6/5/2019,35.0,TruSeq RNA stranded,RNA Seq
2415,4189,5/2/2019,9,6/5/2019,35.0,TruSeq RNA stranded,RNA Seq
2416,4190,5/2/2019,34,5/29/2019,28.0,Ready made Library Bisulfide Treatment,Sequencing only
2417,4192,5/3/2019,25,5/30/2019,28.0,,Others
2418,4194,5/1/2019,31,7/16/2019,77.0,TruSeq RNA stranded,RNA Seq
2419,4195,3/19/2019,27,7/3/2019,106.95833329999999,TruSeq RNA stranded,RNA Seq
2420,4196,5/2/2019,13,6/5/2019,35.0,,Others
2421,4197,5/6/2019,9,5/8/2019,3.0,Lexogen_mRNA_stranded,RNA Seq
2422,4198,5/7/2019,14,5/11/2019,5.0,User made NEB ChIP-seq,Unknown
2423,4199,3/29/2019,3,7/22/2019,115.95833329999999,Smart-seq2 Nextera XT single cell,Others
2424,4200,5/7/2019,5,5/23/2019,17.0,Ready-made SplitSeq,Sequencing only
2425,4201,5/8/2019,20,5/30/2019,23.0,Ready Made Library-Homemade kit,Sequencing only
2426,4204,5/3/2019,25,5/30/2019,28.0,TruSeq DNA Nano,DNA Seq
2427,4205,5/9/2019,10,6/20/2019,43.0,Ready-made TruSeq DNA Nano,Sequencing only
2428,4206,2/18/2019,25,5/23/2019,94.95833333,TruSeq RNA stranded,RNA Seq
2429,4207,5/3/2019,25,5/10/2019,8.0,Ready Made Library-Homemade kit,Sequencing only
2430,4208,5/3/2019,26,5/15/2019,13.0,Ready Made Library-Homemade kit,Sequencing only
2431,4209,5/10/2019,7,7/4/2019,56.0,Ready made Library Bisulfide Treatment,Sequencing only
2432,4210,3/19/2019,26,7/3/2019,106.95833329999999,TruSeq RNA stranded,RNA Seq
2433,4211,5/10/2019,6,5/11/2019,2.0,Lexogen_mRNA_stranded,RNA Seq
2434,4213,5/10/2019,12,5/20/2019,11.0,ATAC,Others
2435,4214,2/1/2017,15,6/5/2019,854.9583332999998,TruSeq RNA stranded,RNA Seq
2436,4215,5/13/2019,8,5/14/2019,2.0,NEB Next Ultra DNA,DNA Seq
2437,4216,5/13/2019,6,5/23/2019,11.0,User made NEB ChIP-seq,Unknown
2438,4217,3/29/2019,3,7/22/2019,115.95833329999999,Smart-seq2 Nextera XT single cell,Others
2439,4218,5/14/2019,11,6/20/2019,38.0,TruSeq RNA stranded,RNA Seq
2440,4219,5/14/2019,41,5/21/2019,8.0,Ready Made Library-Homemade kit,Sequencing only
2441,4220,5/14/2019,4,5/27/2019,14.0,,Others
2442,4221,5/16/2019,42,5/17/2019,2.0,Ready Made Library-Homemade kit,Sequencing only
2443,4222,5/15/2019,4,6/1/2019,18.0,10X Genomics Single Cell,Others
2444,4228,5/15/2019,2,6/1/2019,18.0,10X Genomics Single Cell,Others
2445,4229,5/17/2019,8,5/23/2019,7.0,10X Genomics Single Cell,Others
2446,4230,4/16/2019,84,8/30/2019,137.0,TruSeq RNA stranded,RNA Seq
2447,4231,5/17/2019,13,5/30/2019,14.0,TruSeq RNA stranded,RNA Seq
2448,4232,3/7/2019,2,6/9/2019,94.95833333,NEB Next Ultra DNA,DNA Seq
2449,4233,5/20/2019,10,6/27/2019,39.0,TruSeq RNA stranded,RNA Seq
2450,4242,4/9/2019,68,6/18/2019,71.0,Nextera XT,DNA Seq
2451,4243,5/24/2019,8,6/27/2019,35.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
2452,4244,5/24/2019,18,7/3/2019,41.0,None,Unknown
2453,4245,5/21/2019,13,6/10/2019,21.0,TruSeq RNA stranded,RNA Seq
2454,4248,2/19/2018,108,7/30/2019,526.9583333,TruSeq RNA stranded,RNA Seq
2455,4250,5/24/2019,16,7/31/2019,69.0,TruSeq RNA stranded,RNA Seq
2456,4252,5/27/2019,1,7/22/2019,57.0,Smart-seq2 Nextera XT single cell,Others
2457,4254,5/28/2019,1,6/1/2019,5.0,10X Genomics Single Cell,Others
2458,4255,5/10/2019,12,6/1/2019,23.0,Ready Made library,Others
2459,4256,5/28/2019,1,6/9/2019,13.0,Ready Made library,Others
2460,4257,5/29/2019,11,6/4/2019,7.0,Ready Made Library,Others
2461,4260,5/31/2019,3,7/29/2019,60.0,,Others
2462,4262,5/1/2019,30,7/16/2019,77.0,,Others
2463,4263,4/18/2019,30,6/10/2019,54.0,,Others
2464,4265,6/3/2019,1,6/9/2019,7.0,Ready Made library,Others
2465,4266,11/25/2018,10,8/3/2019,251.95833330000002,TruSeq DNA Nano,DNA Seq
2466,4267,5/31/2019,24,7/14/2019,45.0,TruSeq DNA Nano,DNA Seq
2467,4268,6/3/2019,28,10/17/2019,137.0,,Others
2468,4269,5/24/2019,7,6/10/2019,18.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
2469,4270,6/5/2019,1,6/6/2019,2.0,None,Unknown
2470,4271,6/3/2019,1,6/9/2019,7.0,Ready Made library,Others
2471,4272,5/7/2019,12,6/7/2019,32.0,Ready Made library,Others
2472,4278,5/31/2019,63,8/12/2019,74.0,,Others
2473,4279,5/24/2019,7,6/27/2019,35.0,,Others
2474,4281,5/27/2019,21,8/9/2019,75.0,,Others
2475,4282,5/27/2019,20,8/9/2019,75.0,Ready Made Library-Homemade kit,Sequencing only
2476,4283,6/4/2019,13,8/3/2019,61.0,TruSeq DNA Nano,DNA Seq
2477,4287,5/15/2019,12,8/3/2019,81.0,TruSeq RNA stranded,RNA Seq
2478,4288,5/15/2019,22,7/12/2019,59.0,TruSeq DNA,DNA Seq
2479,4289,6/7/2019,3,7/2/2019,26.0,Agilent Sure Select Human All Exon v6+UTR,Exome Seq
2480,4290,6/7/2019,5,6/8/2019,2.0,,Others
2481,4294,6/11/2019,2,6/15/2019,5.0,10X Genomics Single Cell,Others
2482,4297,6/12/2019,1,6/13/2019,2.0,None,Unknown
2483,4298,4/16/2019,2,8/9/2019,116.0,TruSeq DNA Nano,DNA Seq
2484,4299,6/11/2019,13,7/18/2019,38.0,ChIP Library Prep,Others
2485,4301,6/12/2019,233,6/27/2019,16.0,NEB Next Ultra DNA,DNA Seq
2486,4303,6/7/2019,50,6/15/2019,9.0,Ready Made Library-Homemade kit,Sequencing only
2487,4304,5/21/2019,12,6/27/2019,38.0,TruSeq RNA stranded,RNA Seq
2488,4305,4/18/2019,30,6/27/2019,71.0,TruSeq RNA stranded,RNA Seq
2489,4306,6/13/2019,1,6/15/2019,3.0,10X Genomics Single Cell,Others
2490,4311,6/14/2019,2,7/8/2019,25.0,Ready Made library,Others
2491,4315,6/14/2019,48,6/22/2019,9.0,10X Genomics Single Cell,Others
2492,4316,6/14/2019,48,6/26/2019,13.0,10X Genomics Single Cell,Others
2493,4317,6/18/2019,19,6/25/2019,8.0,10X Genomics Single Cell,Others
2494,4318,6/18/2019,19,7/2/2019,15.0,10X Genomics,Others
2495,4319,6/18/2019,14,7/3/2019,16.0,ChIP Library Prep,Others
2496,4320,6/19/2019,1,7/22/2019,34.0,Smart-seq2 Nextera XT single cell,Others
2497,4322,6/19/2019,1,7/22/2019,34.0,Smart-seq2 Nextera XT single cell,Others
2498,4324,6/21/2019,81,7/4/2019,14.0,Nimblegen SeqCap Library user made,Unknown
2499,4325,6/21/2019,6,7/19/2019,29.0,,Others
2500,4327,5/20/2019,7,7/5/2019,47.0,SmartSeq2-Picelli,Single cell RNA Seq
2501,4328,5/27/2019,21,7/16/2019,51.0,SmartSeq2-Picelli,Single cell RNA Seq
2502,4329,5/23/2019,22,8/3/2019,73.0,SmartSeq2-Picelli,Single cell RNA Seq
2503,4330,6/23/2019,16,8/10/2019,49.0,TruSeq RNA stranded,RNA Seq
2504,4331,6/7/2019,37,8/22/2019,77.0,Ready made single-strand aDNA,Sequencing only
2505,4332,6/25/2019,33,6/26/2019,2.0,None,Unknown
2506,4333,6/13/2019,13,8/10/2019,59.0,TruSeq RNA stranded,RNA Seq
2507,4335,4/11/2019,7,8/13/2019,125.0,TruSeq RNA stranded,RNA Seq
2508,4336,3/14/2019,15,7/31/2019,139.95833330000002,TruSeq RNA stranded,RNA Seq
2509,4337,6/24/2019,21,8/15/2019,53.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
2510,4338,5/24/2019,15,7/31/2019,69.0,,Others
2511,4339,6/25/2019,24,8/16/2019,53.0,,Others
2512,4350,12/11/2018,5,8/8/2019,240.95833330000002,TruSeq RNA stranded,RNA Seq
2513,4351,12/11/2018,4,8/8/2019,240.95833330000002,,Others
2514,4352,6/27/2019,27,9/24/2019,90.0,Nextflex small RNA v3,Others
2515,4353,6/21/2019,35,7/4/2019,14.0,None,Unknown
2516,4354,6/6/2019,12,7/31/2019,56.0,,Others
2517,4355,6/4/2019,15,8/3/2019,61.0,TruSeq RNA stranded,RNA Seq
2518,4356,5/31/2019,62,7/26/2019,57.0,Nextera XT,DNA Seq
2519,4357,6/21/2019,24,7/15/2019,25.0,Ready Made library,Others
2520,4358,2/27/2019,13,7/8/2019,131.9583333,TruSeq RNA stranded,RNA Seq
2521,4359,4/8/2019,13,7/8/2019,92.0,TruSeq RNA stranded,RNA Seq
2522,4360,6/17/2019,15,8/10/2019,55.0,TruSeq RNA stranded,RNA Seq
2523,4361,5/23/2019,22,8/3/2019,73.0,SmartSeq2-Picelli,Single cell RNA Seq
2524,4363,7/5/2019,48,7/19/2019,15.0,Ready Made Libraries,Others
2525,4365,7/5/2019,6,7/22/2019,18.0,TruSeq RNA stranded,RNA Seq
2526,4366,7/5/2019,59,7/11/2019,7.0,None,Unknown
2527,4368,7/5/2019,16,7/15/2019,11.0,Ready Made library,Others
2528,4369,5/24/2019,8,7/19/2019,57.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
2529,4370,7/8/2019,24,7/15/2019,8.0,Ready Made library,Others
2530,4371,7/1/2019,12,7/18/2019,18.0,Ready-made smallRNA libraries,Sequencing only
2531,4372,7/8/2019,14,8/15/2019,39.0,,Others
2532,4373,7/9/2019,2,7/18/2019,10.0,10X Genomics Single Cell,Others
2533,4374,5/21/2019,6,9/9/2019,112.0,TruSeq RNA stranded,RNA Seq
2534,4375,7/3/2019,28,7/18/2019,16.0,Ready-made smallRNA libraries,Sequencing only
2535,4376,4/16/2019,84,7/30/2019,106.0,,Others
2536,4377,6/17/2019,3,7/18/2019,32.0,Ready Made library,Others
2537,4378,7/8/2019,11,8/26/2019,50.0,,Others
2538,4380,7/9/2019,3,7/18/2019,10.0,10X Genomics Single Cell,Others
2539,4381,7/9/2019,2,7/18/2019,10.0,10X Genomics Single Cell,Others
2540,4382,5/29/2019,74,7/11/2019,44.0,None,Unknown
2541,4383,7/8/2019,1,7/29/2019,22.0,Ready-made smallRNA libraries,Sequencing only
2542,4384,7/8/2019,9,7/26/2019,19.0,Ready Made Library,Others
2543,4385,7/10/2019,21,9/11/2019,64.0,TruSeq Small RNA,Others
2544,4386,7/10/2019,24,7/20/2019,11.0,Ready Made Library-Homemade kit,Sequencing only
2545,4387,7/10/2019,10,8/23/2019,45.0,Ready made single-strand aDNA,Sequencing only
2546,4388,7/7/2019,1,7/18/2019,12.0,None,Unknown
2547,4391,7/10/2019,1,7/29/2019,20.0,Ready Made Library-Homemade kit,Sequencing only
2548,4395,7/11/2019,25,7/24/2019,14.0,Ready Made Library-Homemade kit,Sequencing only
2549,4396,7/11/2019,28,7/16/2019,6.0,Ready Made Library-Homemade kit,Sequencing only
2550,4397,7/8/2019,2,9/2/2019,57.0,TruSeq DNA Nano,DNA Seq
2551,4399,7/10/2019,141,8/4/2019,26.0,,Others
2552,4400,7/10/2019,86,7/25/2019,16.0,10X Genomics Single Cell,Others
2553,4402,6/4/2019,16,8/3/2019,61.0,,Others
2554,4408,7/12/2019,1,9/7/2019,58.0,Smart-seq2 Nextera XT single cell,Others
2555,4409,7/12/2019,1,9/7/2019,58.0,Smart-seq2 Nextera XT single cell,Others
2556,4410,7/10/2019,19,9/3/2019,56.0,TruSeq DNA,DNA Seq
2557,4413,3/5/2019,1,7/22/2019,139.95833330000002,Smart-seq2 Nextera XT single cell,Others
2558,4414,7/15/2019,8,7/26/2019,12.0,SmartSeq2-Picelli,Single cell RNA Seq
2559,4415,7/15/2019,55,7/21/2019,7.0,SmartSeq2-Picelli,Single cell RNA Seq
2560,4416,7/5/2019,6,8/30/2019,57.0,TruSeq DNA PCR-Free HT Kit,DNA Seq
2561,4417,6/4/2019,13,8/3/2019,61.0,TruSeq DNA Nano,DNA Seq
2562,4420,6/28/2019,25,9/8/2019,73.0,NEB Next DNA,DNA Seq
2563,4421,5/31/2019,62,7/26/2019,57.0,,Others
2564,4422,5/23/2019,21,8/3/2019,73.0,SmartSeq2-Picelli,Single cell RNA Seq
2565,4423,7/9/2019,7,8/15/2019,38.0,TruSeq RNA stranded,RNA Seq
2566,4424,7/16/2019,13,7/19/2019,4.0,10X Genomics Single Cell,Others
2567,4425,7/12/2019,3,8/17/2019,37.0,NEB Next Ultra DNA,DNA Seq
2568,4429,7/15/2019,3,8/8/2019,25.0,TruSeq RNA stranded,RNA Seq
2569,4430,7/1/2019,19,9/3/2019,65.0,Ready Made library,Others
2570,4431,7/16/2019,11,9/3/2019,50.0,TruSeq DNA Nano,DNA Seq
2571,4432,7/9/2019,25,8/15/2019,38.0,TruSeq RNA stranded,RNA Seq
2572,4434,7/18/2019,1,8/4/2019,18.0,Smart-seq2 Nextera XT single cell,Others
2573,4435,7/17/2019,31,9/9/2019,55.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
2574,4436,5/21/2019,21,8/13/2019,85.0,Nextera XT,DNA Seq
2575,4437,7/16/2019,21,8/10/2019,26.0,Nextera XT,DNA Seq
2576,4438,7/15/2019,1,7/26/2019,12.0,Ready Made library,Others
2577,4439,7/18/2019,10,7/31/2019,14.0,Ready-made TruSeq DNA Nano,Sequencing only
2578,4440,7/19/2019,3,8/1/2019,14.0,Ready Made Library-Homemade kit,Sequencing only
2579,4441,7/19/2019,13,7/24/2019,6.0,SMART ChIP-Seq Kit_Takara,Others
2580,4442,7/17/2019,1,8/4/2019,19.0,Smart-seq2 Nextera XT single cell,Others
2581,4444,7/22/2019,16,7/30/2019,9.0,User made NEB ChIP-seq,Unknown
2582,4446,7/17/2019,28,8/21/2019,36.0,Ready-made smallRNA libraries,Sequencing only
2583,4447,7/22/2019,9,8/10/2019,20.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
2584,4448,4/10/2019,31,9/9/2019,153.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
2585,4449,7/23/2019,194,7/30/2019,8.0,TruSeq DNA Nano,DNA Seq
2586,4450,7/9/2019,28,10/11/2019,95.0,,Others
2587,4451,6/19/2019,21,8/15/2019,58.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
2588,4452,7/16/2019,9,8/17/2019,33.0,TruSeq RNA stranded,RNA Seq
2589,4458,7/24/2019,15,10/4/2019,73.0,,Others
2590,4461,7/26/2019,4,7/27/2019,2.0,10X Genomics Single Cell,Others
2591,4462,7/26/2019,13,8/15/2019,21.0,TruSeq RNA stranded,RNA Seq
2592,4463,7/26/2019,1,7/30/2019,5.0,10X Genomics Single Cell,Others
2593,4465,7/19/2019,21,10/11/2019,85.0,TruSeq DNA Nano,DNA Seq
2594,4466,7/24/2019,13,8/8/2019,16.0,Ready Made Fragment Library,Sequencing only
2595,4467,7/26/2019,2,9/7/2019,44.0,Smart-seq2 Nextera XT single cell,Others
2596,4468,7/26/2019,2,9/7/2019,44.0,Smart-seq2 Nextera XT single cell,Others
2597,4469,7/9/2019,25,8/15/2019,38.0,,Others
2598,4470,5/31/2019,62,8/12/2019,74.0,Nextera XT,DNA Seq
2599,4482,7/24/2019,19,10/7/2019,76.0,,Others
2600,4483,7/19/2019,49,9/20/2019,64.0,TruSeq RNA stranded,RNA Seq
2601,4484,7/30/2019,1,9/7/2019,40.0,CLIP,Others
2602,4486,7/31/2019,8,8/10/2019,11.0,User made NEB ChIP-seq,Unknown
2603,4487,7/31/2019,2,8/21/2019,22.0,Ready Made library,Others
2604,4489,8/5/2019,2,8/7/2019,3.0,Nextera XT,DNA Seq
2605,4490,8/5/2019,10,8/7/2019,3.0,NEB Next Ultra DNA,DNA Seq
2606,4491,8/5/2019,63,8/7/2019,3.0,Ready Made library,Others
2607,4492,7/31/2019,2,8/16/2019,17.0,10X Genomics Single Cell,Others
2608,4496,8/7/2019,24,8/13/2019,7.0,SmartSeq2-Picelli,Single cell RNA Seq
2609,4497,8/8/2019,37,9/19/2019,43.0,Nextera XT,DNA Seq
2610,4499,8/9/2019,2,8/16/2019,8.0,Tn-seq,Sequencing only
2611,4501,8/9/2019,7,9/9/2019,32.0,TruSeq RNA stranded,RNA Seq
2612,4502,8/8/2019,2,9/5/2019,29.0,,Others
2613,4505,8/6/2019,15,8/14/2019,9.0,10X Genomics Single Cell,Others
2614,4506,8/13/2019,3,8/16/2019,4.0,10X Genomics Single Cell,Others
2615,4507,7/22/2019,30,9/9/2019,50.0,TruSeq RNA stranded,RNA Seq
2616,4508,7/19/2019,48,9/5/2019,49.0,,Others
2617,4509,8/13/2019,1,8/22/2019,10.0,10X Genomics Single Cell,Others
2618,4510,8/14/2019,1,8/17/2019,4.0,Ready-made SplitSeq,Sequencing only
2619,4511,8/14/2019,13,9/9/2019,27.0,SmartSeq2-Picelli,Single cell RNA Seq
2620,4521,8/8/2019,4,9/27/2019,51.0,ATAC,Others
2621,4526,8/13/2019,7,8/29/2019,17.0,TruSeq DNA Nano,DNA Seq
2622,4529,8/13/2019,23,8/20/2019,8.0,10X Genomics Single Cell,Others
2623,4530,8/13/2019,2,9/6/2019,25.0,10X Genomics,Others
2624,4531,7/19/2019,21,10/11/2019,85.0,,Others
2625,4532,8/15/2019,71,10/15/2019,62.0,,Others
2626,4536,7/26/2019,10,10/7/2019,74.0,TruSeq RNA stranded,RNA Seq
2627,4541,8/14/2019,73,10/11/2019,59.0,,Others
2628,4542,8/8/2019,15,9/17/2019,41.0,Agilent Sure Select Mouse All Exon,Exome Seq
2629,4543,8/16/2019,4,9/27/2019,43.0,ATAC,Others
2630,4546,8/16/2019,1,9/14/2019,30.0,10X Genomics Single Cell,Others
2631,4548,8/19/2019,2,8/24/2019,6.0,Ready Made Library-Homemade kit,Sequencing only
2632,4549,8/20/2019,13,10/17/2019,59.0,TruSeq RNA stranded,RNA Seq
2633,4550,8/20/2019,1,9/24/2019,36.0,Smart-seq2 Nextera XT single cell,Others
2634,4551,8/20/2019,1,9/24/2019,36.0,Smart-seq2 Nextera XT single cell,Others
2635,4552,7/17/2019,28,8/21/2019,36.0,Ready-made smallRNA libraries,Sequencing only
2636,4553,8/19/2019,16,9/3/2019,16.0,NEB Next Ultra DNA,DNA Seq
2637,4557,8/20/2019,12,8/27/2019,8.0,10X Genomics Single Cell,Others
2638,4567,8/20/2019,12,10/17/2019,59.0,TruSeq RNA stranded,RNA Seq
2639,4569,8/21/2019,4,9/27/2019,38.0,ATAC,Others
2640,4570,8/5/2019,22,10/1/2019,58.0,TruSeq RNA stranded,RNA Seq
2641,4572,8/22/2019,2,9/18/2019,28.0,NEB Next Ultra DNA,DNA Seq
2642,4573,8/21/2019,2,9/24/2019,35.0,Ready Made library,Others
2643,4574,8/26/2019,1,8/27/2019,2.0,10X Genomics Single Cell,Others
2644,4575,7/26/2019,10,10/7/2019,74.0,TruSeq RNA stranded,RNA Seq
2645,4577,8/26/2019,56,10/21/2019,57.0,TruSeq DNA Nano,DNA Seq
2646,4578,8/26/2019,19,10/17/2019,53.0,TruSeq RNA stranded,RNA Seq
2647,4579,8/26/2019,6,10/4/2019,40.0,NEB Next Ultra DNA,DNA Seq
2648,4580,8/27/2019,14,10/4/2019,39.0,NEB Next Ultra DNA,DNA Seq
2649,4581,8/28/2019,8,8/29/2019,2.0,Lexogen_mRNA_stranded,RNA Seq
2650,4582,8/28/2019,8,9/11/2019,15.0,Ready Made Library,Others
2651,4583,8/9/2019,97,9/16/2019,39.0,Ready Made library,Others
2652,4586,8/29/2019,97,9/16/2019,19.0,Ready Made library,Others
2653,4587,8/30/2019,2,9/24/2019,26.0,,Others
2654,4588,8/21/2019,1,9/27/2019,38.0,Single cell 5 Prime CAGE,Single cell RNA Seq
2655,4589,9/1/2019,2,10/2/2019,32.0,10X Genomics Single Cell,Others
2656,4596,9/3/2019,13,9/6/2019,4.0,10X Genomics Single Cell,Others
2657,4597,8/28/2019,19,9/9/2019,13.0,,Others
2658,4599,9/5/2019,14,9/27/2019,23.0,Ready Made Fragment Library,Sequencing only
2659,4600,6/23/2019,15,10/11/2019,111.0,TruSeq RNA stranded,RNA Seq
2660,4601,9/4/2019,22,9/11/2019,8.0,TruSeq RNA stranded,RNA Seq
2661,4607,9/5/2019,64,9/14/2019,10.0,Ready Made Library-Homemade kit,Sequencing only
2662,4608,9/4/2019,194,9/13/2019,10.0,Ready Made library,Others
2663,4609,9/4/2019,21,9/19/2019,16.0,Ready Made Library-Homemade kit,Sequencing only
2664,4611,9/6/2019,5,9/14/2019,9.0,10X Genomics Single Cell,Others
2665,4613,8/14/2019,72,10/11/2019,59.0,TruSeq RNA stranded,RNA Seq
2666,4614,8/8/2019,37,9/19/2019,43.0,Nextera XT,DNA Seq
2667,4616,9/9/2019,50,9/14/2019,6.0,10X Genomics Single Cell,Others
2668,4618,6/28/2019,13,10/7/2019,102.0,TruSeq RNA stranded,RNA Seq
2669,4619,9/11/2019,98,9/18/2019,8.0,Ready Made Library-Homemade kit,Sequencing only
2670,4621,9/12/2019,3,10/10/2019,29.0,10X Genomics Single Cell,Others
2671,4622,9/5/2019,33,9/17/2019,13.0,Ready Made Library,Others
2672,4625,9/13/2019,9,10/10/2019,28.0,TruSeq RNA stranded,RNA Seq
2673,4627,9/13/2019,13,10/18/2019,36.0,SmartSeq2-Picelli,Single cell RNA Seq
2674,4634,9/16/2019,25,9/18/2019,3.0,Ready Made Library-Homemade kit,Sequencing only
2675,4636,7/30/2019,25,10/11/2019,74.0,,Others
2676,4637,8/27/2019,14,10/4/2019,39.0,NEB Next Ultra DNA,DNA Seq
2677,4639,9/12/2019,13,10/18/2019,37.0,SmartSeq2-Picelli,Single cell RNA Seq
2678,4641,9/19/2019,8,10/11/2019,23.0,TruSeq RNA stranded,RNA Seq
2679,4643,9/18/2019,42,9/27/2019,10.0,None,Unknown
2680,4646,9/19/2019,9,9/24/2019,6.0,Lexogen_mRNA_stranded,RNA Seq
2681,4650,9/12/2019,48,9/25/2019,14.0,Ready-made Nextera XT,Sequencing only
2682,4652,4/10/2019,31,10/11/2019,185.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
2683,4653,7/17/2019,31,10/11/2019,87.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
2684,4654,9/23/2019,11,10/18/2019,26.0,,Others
2685,4660,9/27/2019,13,10/18/2019,22.0,SmartSeq2-Picelli,Single cell RNA Seq
2686,4670,9/21/2019,3,10/10/2019,20.0,10X Genomics Single Cell,Others
2687,4671,9/27/2019,2,10/10/2019,14.0,10X Genomics Single Cell,Others
2688,4672,9/25/2019,2,10/18/2019,24.0,Nextera XT,DNA Seq
2689,4675,9/27/2019,8,10/18/2019,22.0,,Others
2690,4676,9/27/2019,5,10/21/2019,25.0,,Others
2691,4678,9/27/2019,9,10/10/2019,14.0,Ready Made library,Others
2692,4680,9/24/2019,34,10/19/2019,26.0,,Others
